data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
03/12/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;541.35;33050067000179;Pagamento de campanha de Instagram
25/05/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;114.05;33592510000154;Pagamento de campanha de Facebook Ads
24/11/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;643.75;33592510000154;Compra de despesa com carnes
01/03/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;535.79;33000167000101;Pagamento de campanha de Google Ads
24/06/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;153.83;33592510000154;Pagamento de campanha de Instagram
12/07/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1276.13;61190096000180;Serviço de manutenção de cozinha
07/02/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;273.36;21246584000150;Conta de luz referente a maio
09/01/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;522.57;60746948000112;Conta de luz referente a setembro
15/10/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;642.19;61190096000180;Conta de luz referente a abril
06/11/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;929.43;33050067000179;Conta de luz referente a abril
03/01/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1409.92;21246584000150;Serviço de manutenção de cozinha
06/01/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;927.16;33592510000154;Conta de luz referente a julho
08/08/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1043.7;33592510000154;Conta de luz referente a maio
18/01/2024;Sorveteria Tropical;despesa;Despesa com Marketing;678.22;2558157000162;Pagamento de campanha de Instagram
06/09/2023;Restaurante Veggie Life;despesa;Despesa com Marketing;445.01;02558157000162;Pagamento de campanha de Instagram
23/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;964.82;21246584000150;Pagamento de campanha de Facebook Ads
21/12/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;560.45;60746948000112;Compra de despesa com hortaliças
23/03/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;648.49;61190096000180;Conta de luz referente a novembro
30/08/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1124.39;21246584000150;Conta de luz referente a fevereiro
03/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;909.6;33592510000154;Conta de luz referente a abril
15/04/2025;Sorveteria Tropical;despesa;Despesa com Marketing;1369.9;61190096000180;Pagamento de campanha de Google Ads
08/03/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1320.87;61190096000180;Pagamento de campanha de Facebook Ads
11/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;82.27;61190096000180;Conta de luz referente a novembro
25/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;390.4;33592510000154;Pagamento de campanha de Instagram
12/04/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;973.71;61190096000180;Conta de luz referente a dezembro
24/11/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1299.95;61190096000180;Compra de despesa com insumos
04/06/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1158.81;33000167000101;Conta de luz referente a julho
17/07/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1225.51;2558157000162;Conta de luz referente a dezembro
09/01/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1466.39;61190096000180;Conta de luz referente a março
04/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1127.05;2558157000162;Compra de despesa com carnes
11/02/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1000.00;33592510000154;Serviço de manutenção de fornos
24/07/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1409.52;33000167000101;Conta de luz referente a outubro
20/04/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1200.87;33000167000101;Compra de despesa com carnes
05/05/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1305.01;33592510000154;Pagamento de campanha de Instagram
24/11/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1238.84;21246584000150;Conta de luz referente a dezembro
08/05/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1167.56;33592510000154;Compra de despesa com insumos
19/05/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;444.1;61190096000180;Serviço de manutenção de equipamentos
08/07/2025;Sorveteria Tropical;despesa;Despesa com Insumos;373.43;33592510000154;Compra de despesa com insumos
23/02/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1138.46;21246584000150;Conta de luz referente a julho
01/07/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;264.33;21246584000150;Compra de despesa com hortaliças
07/17/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;646.83;33050067000179;Pagamento de campanha de Facebook Ads
30/10/2023;Restaurante Veggie Life;despesa;Despesa com Hortaliças;168.84;33592510000154;Compra de despesa com hortaliças
02/07/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1058.03;33050067000179;Serviço de manutenção de equipamentos
04/04/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1022.07;33050067000179;Conta de luz referente a dezembro
12/01/2025;Sorveteria Tropical;despesa;Despesa com Marketing;315.97;60746948000112;Pagamento de campanha de Facebook Ads
30/10/2024;Sorveteria Tropical;despesa;Despesa com Marketing;789.61;2558157000162;Pagamento de campanha de Facebook Ads
10/11/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;980.27;61190096000180;Conta de luz referente a abril
17/07/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;623.83;61190096000180;Serviço de manutenção de fornos
25/11/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1312.89;33000167000101;Serviço de manutenção de equipamentos
25/02/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;809.18;33050067000179;Conta de luz referente a abril
20/10/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;696.92;33050067000179;Conta de luz referente a abril
15/04/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1417.62;21246584000150;Pagamento de campanha de Facebook Ads
10/10/2023;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1352.64;60746948000112;Conta de luz referente a maio
01/07/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1175.78;61190096000180;Serviço de manutenção de equipamentos
13/05/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;353.58;33050067000179;Conta de luz referente a agosto
31/08/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;772.63;33592510000154;Conta de luz referente a maio
03/05/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1273.99;21246584000150;Compra de despesa com insumos
03/11/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;473.32;33592510000154;Serviço de manutenção de equipamentos
05/06/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1401.31;60746948000112;Serviço de manutenção de equipamentos
05/12/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;600.49;60746948000112;Compra de despesa com insumos
23/07/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;471.56;21246584000150;Conta de luz referente a janeiro
02/03/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1427.34;61190096000180;Serviço de manutenção de equipamentos
20/10/2023;Restaurante Veggie Life;despesa;Despesa com Hortaliças;965.18;21246584000150;Compra de despesa com hortaliças
12/03/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;51.21;33592510000154;Pagamento de campanha de Facebook Ads
14/08/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1444.45;2558157000162;Conta de luz referente a dezembro
18/04/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1363.31;61190096000180;Conta de luz referente a março
04/10/2023;Sorveteria Tropical;despesa;Despesa com Marketing;480.09;61190096000180;Pagamento de campanha de Google Ads
04/07/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;48.42;2558157000162;Conta de luz referente a novembro
30/11/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1418.23;21246584000150;Conta de luz referente a março
19/02/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1000.00;33050067000179;Serviço de manutenção de fornos
03/02/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;705.5;60746948000112;Serviço de manutenção de equipamentos
31/10/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;807.9;33592510000154;Pagamento de campanha de Facebook Ads
15/11/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;85.78;33000167000101;Serviço de manutenção de equipamentos
11/05/2024;Sorveteria Tropical;despesa;Despesa com Insumos;45.98;33000167000101;Compra de despesa com insumos
10/08/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1000.00;60746948000112;Conta de luz referente a abril
30/05/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;97.63;2558157000162;Serviço de manutenção de equipamentos
27/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;719.01;33050067000179;Pagamento de campanha de Facebook Ads
18/10/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1066.66;33050067000179;Conta de luz referente a setembro
20/11/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;898.8;61190096000180;Compra de despesa com insumos
11/03/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1355.07;33050067000179;Pagamento de campanha de Facebook Ads
13/09/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1405.28;33000167000101;Serviço de manutenção de equipamentos
02/09/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;938.84;2558157000162;Conta de luz referente a setembro
28/09/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;936.29;33592510000154;Serviço de manutenção de equipamentos
17/02/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;688.98;33050067000179;Conta de luz referente a julho
11/01/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;507.79;33592510000154;Pagamento de campanha de Facebook Ads
12/08/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;1076.32;33050067000179;Compra de despesa com insumos
21/01/2025;Sorveteria Tropical;despesa;Despesa com Marketing;1415.34;33000167000101;Pagamento de campanha de Facebook Ads
19/09/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;322.28;33000167000101;Serviço de manutenção de fornos
26/08/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1104.04;33000167000101;Serviço de manutenção de equipamentos
08/09/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1312.89;60746948000112;Serviço de manutenção de cozinha
23/01/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;100.2;33000167000101;Serviço de manutenção de cozinha
17/05/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;843.12;61190096000180;Conta de luz referente a agosto
08/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;834.44;61190096000180;Compra de despesa com carnes
05/06/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;575.56;33050067000179;Serviço de manutenção de cozinha
17/11/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;255.53;60746948000112;Compra de despesa com insumos
08/07/2025;Sorveteria Tropical;despesa;Despesa com Insumos;1304.27;61190096000180;Compra de despesa com insumos
29/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1017.49;2558157000162;Pagamento de campanha de Google Ads
15/09/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1154.84;33592510000154;Serviço de manutenção de equipamentos
04/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1047.86;2558157000162;Compra de despesa com carnes
08/02/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;1106.81;2558157000162;Pagamento de campanha de Google Ads
28/08/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;1062.99;21246584000150;Pagamento de campanha de Google Ads
28/02/2024;Sorveteria Tropical;despesa;Despesa com Marketing;243.91;2558157000162;Pagamento de campanha de Google Ads
28/09/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1046.09;33000167000101;Pagamento de campanha de Instagram
26/04/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;539.86;21246584000150;Conta de luz referente a março
19/04/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1096.17;33000167000101;Pagamento de campanha de Google Ads
10/12/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;439.48;61190096000180;Pagamento de campanha de Instagram
01/01/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;745.45;21246584000150;Conta de luz referente a fevereiro
31/03/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1267.77;33000167000101;Conta de luz referente a dezembro
10/09/2023;Restaurante Veggie Life;despesa;Despesa com Hortaliças;1427.3;60746948000112;Compra de despesa com hortaliças
18/08/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1073.92;60746948000112;Compra de despesa com insumos
07/12/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1471.9;33592510000154;Serviço de manutenção de equipamentos
15/03/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;749.71;61190096000180;Compra de despesa com hortaliças
28/02/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1100.65;33592510000154;Conta de luz referente a setembro
15/07/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;914.36;33000167000101;Conta de luz referente a outubro
26/09/2023;Restaurante Veggie Life;despesa;Despesa com Hortaliças;9.52;33000167000101;Compra de despesa com hortaliças
03/07/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;921.02;33000167000101;Conta de luz referente a dezembro
09/10/2023;Sorveteria Tropical;despesa;Despesa com Insumos;710.7;2558157000162;Compra de despesa com insumos
24/06/2024;Sorveteria Tropical;despesa;Despesa com Marketing;195.89;33050067000179;Pagamento de campanha de Instagram
14/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;260.73;60746948000112;Compra de despesa com carnes
30/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1459.64;33000167000101;Conta de luz referente a agosto
08/02/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1149.45;33592510000154;Serviço de manutenção de fornos
18/11/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;112.2;33050067000179;Compra de despesa com carnes
01/08/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;908.7;2558157000162;Compra de despesa com insumos
15/09/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;37.02;2558157000162;Serviço de manutenção de cozinha
13/06/2025;Sorveteria Tropical;despesa;Despesa com Marketing;1481.34;61190096000180;Pagamento de campanha de Facebook Ads
17/06/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;676.27;60746948000112;Conta de luz referente a março
22/07/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;627.3;60746948000112;Pagamento de campanha de Instagram
20/02/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1402.73;33000167000101;Pagamento de campanha de Facebook Ads
08/11/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1074.66;21246584000150;Serviço de manutenção de equipamentos
02/05/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1000.00;21246584000150;Pagamento de campanha de Google Ads
12/02/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1396.39;33592510000154;Conta de luz referente a março
21/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;965.2;21246584000150;Conta de luz referente a outubro
30/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1303.45;61190096000180;Conta de luz referente a maio
