data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
13/08/2024;Sorveteria Tropical;receita;Venda de Açaí;1237.93;21246584000150;Venda de Açaí realizada no balcão
28/07/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1155.44;21246584000150;Receita de Publicidade na Sorveteria
07/03/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;156.61;33050067000179;Receita de Eventos de Alimentação Saudável contratados
09/23/2024;Pizzaria Massa Fina;receita;Venda de Pizza;159.84;2558157000162;Venda de Pizza realizada no balcão
03/01/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;339.7;02558157000162;Venda de Sucos Naturais realizada no balcão
03/15/2024;Restaurante Veggie Life;receita;Venda de Salada;143.22;02558157000162;Venda de Salada realizada no balcão
25/06/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;28.09;61190096000180;Venda de Prato Vegetariano realizada no balcão
03/01/2025;Restaurante Veggie Life;receita;Venda de Salada;909.29;33050067000179;Venda de Salada realizada no balcão
09/05/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1560.05;60746948000112;Receita de Publicidade na Sorveteria
29/06/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1958.56;61190096000180;Venda de Bebidas realizada no balcão
14/10/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;562.96;2558157000162;Receita de Eventos Corporativos contratados
28/05/2024;Restaurante Veggie Life;receita;Venda de Salada;966.81;60746948000112;Venda de Salada realizada no balcão
10/10/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;704.6;33050067000179;Venda de Sobremesas realizada no balcão
10/02/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1910.4;61190096000180;Receita de Eventos Corporativos contratados
25/02/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1044.11;33000167000101;Venda de Rodízio realizada no balcão
30/07/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1407.51;33000167000101;Venda de Sucos Naturais realizada no balcão
18/09/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1597.47;21246584000150;Receita de Eventos de Alimentação Saudável contratados
25/07/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1308.03;33050067000179;Venda de Rodízio realizada no balcão
03/11/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1264.63;33050067000179;Venda de Rodízio realizada no balcão
12/09/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;1497.91;33050067000179;Receita de Publicidade na Sorveteria
25/07/2025;Sorveteria Tropical;receita;Venda de Açaí;398.24;33050067000179;Venda de Açaí realizada no balcão
04/10/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;823.17;33000167000101;Venda de Bebidas realizada no balcão
08/04/2024;Sorveteria Tropical;receita;Venda de Milkshake;528.1;33050067000179;Venda de Milkshake realizada no balcão
16/10/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;615.53;60746948000112;Venda de Prato Vegetariano realizada no balcão
12/06/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;784.64;61190096000180;Receita de Eventos Corporativos contratados
26/03/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1097.8;33000167000101;Venda de Prato Vegetariano realizada no balcão
12/08/2023;Pizzaria Massa Fina;receita;Delivery;1634.99;2558157000162;Delivery efetuada
07/06/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;136.37;33050067000179;Venda de Bebidas realizada no balcão
31/01/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;139.27;33592510000154;Venda de Bebidas realizada no balcão
16/07/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;963.45;60746948000112;Venda de Rodízio realizada no balcão
11/04/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;184.48;33050067000179;Venda de Sucos Naturais realizada no balcão
25/11/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1719.3;33000167000101;Venda de Prato Vegetariano realizada no balcão
21/04/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1825.04;33000167000101;Receita de Eventos Corporativos contratados
14/05/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1632.98;33592510000154;Venda de Prato Vegetariano realizada no balcão
08/04/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1245.41;33592510000154;Venda de Pizza realizada no balcão
24/04/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;680.32;21246584000150;Venda de Rodízio realizada no balcão
13/02/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1416.64;33050067000179;Receita de Eventos de Alimentação Saudável contratados
05/05/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1252.7;21246584000150;Receita de Eventos Corporativos contratados
12/09/2023;Sorveteria Tropical;receita;Venda de Sorvete;1920.73;61190096000180;Venda de Sorvete realizada no balcão
14/06/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;372.02;21246584000150;Venda de Bebidas realizada no balcão
10/08/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1649.63;21246584000150;Venda de Rodízio realizada no balcão
10/02/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;138.88;33000167000101;Receita de Eventos Corporativos contratados
21/07/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;549.06;2558157000162;Venda de Marmitex realizada no balcão
10/19/2024;Pizzaria Massa Fina;receita;Delivery;1396.01;60746948000112;Delivery efetuada
23/11/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;769.83;21246584000150;Venda de Sucos Naturais realizada no balcão
01/02/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;822.44;21246584000150;Venda de Sobremesas realizada no balcão
01/05/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;756.45;33592510000154;Venda de Marmitex realizada no balcão
30/08/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;1147.91;21246584000150;Venda de Rodízio realizada no balcão
09/10/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1937.58;33050067000179;Venda de Pizza realizada no balcão
14/04/2025;Sorveteria Tropical;receita;Venda de Milkshake;1941.0;21246584000150;Venda de Milkshake realizada no balcão
10/03/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;165.88;21246584000150;Receita de Eventos Corporativos contratados
30/09/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1863.66;33050067000179;Venda de Pizza realizada no balcão
10/27/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;267.98;33592510000154;Venda de Bebidas realizada no balcão
31/03/2024;Restaurante Veggie Life;receita;Venda de Salada;1997.34;33592510000154;Venda de Salada realizada no balcão
09/01/2024;Restaurante Veggie Life;Recita;Venda de Prato Vegetariano;1446.4;33000167000101;Venda de Prato Vegetariano realizada no balcão
05/07/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1464.26;21246584000150;Venda de Rodízio realizada no balcão
26/02/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;532.0;33050067000179;Receita de Eventos de Alimentação Saudável contratados
09/08/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;404.54;60746948000112;Venda de Bebidas realizada no balcão
10/02/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;1566.86;33592510000154;Venda de Bebidas realizada no balcão
28/07/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1709.18;60746948000112;Venda de Rodízio realizada no balcão
11/05/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1894.71;60746948000112;Venda de Bebidas realizada no balcão
26/07/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1271.66;2558157000162;Venda de Bebidas realizada no balcão
02/02/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;806.29;33050067000179;Venda de Rodízio realizada no balcão
11/10/2023;Pizzaria Massa Fina;receita;Venda de Pizza;617.46;33050067000179;Venda de Pizza realizada no balcão
24/01/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1541.92;33050067000179;Receita de Eventos Corporativos contratados
23/05/2024;Pizzaria Massa Fina;receita;Delivery;1988.23;33592510000154;Delivery efetuada
08/01/2024;Sorveteria Tropical;receita;Venda de Milkshake;1873.83;60746948000112;Venda de Milkshake realizada no balcão
19/10/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;825.32;2558157000162;Venda de Rodízio realizada no balcão
17/03/2024;Sorveteria Tropical;receita;Venda de Milkshake;715.96;33050067000179;Venda de Milkshake realizada no balcão
09/03/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;1427.36;60746948000112;Venda de Marmitex realizada no balcão
24/05/2024;Sorveteria Tropical;receita;Venda de Açaí;1871.56;33592510000154;Venda de Açaí realizada no balcão
07/01/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1789.69;33050067000179;Venda de Bebidas realizada no balcão
30/10/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1386.65;33050067000179;Venda de Marmitex realizada no balcão
15/01/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1511.1;60746948000112;Venda de Sobremesas realizada no balcão
27/09/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;969.72;21246584000150;Venda de Bebidas realizada no balcão
08/02/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;932.12;21246584000150;Venda de Sucos Naturais realizada no balcão
25/01/2025;Pizzaria Massa Fina;receita;Venda de Pizza;1428.49;60746948000112;Venda de Pizza realizada no balcão
29/11/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;955.96;21246584000150;Venda de Prato Vegetariano realizada no balcão
23/04/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;243.49;61190096000180;Venda de Bebidas realizada no balcão
07/10/2023;Churrascaria Boi Feliz;receita;Eventos Corporativos;131.69;33050067000179;Receita de Eventos Corporativos contratados
31/07/2024;Sorveteria Tropical;receita;Venda de Açaí;1928.05;60746948000112;Venda de Açaí realizada no balcão
06/28/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;299.36;02558157000162;Venda de Marmitex realizada no balcão
05/02/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1178.7;33592510000154;Venda de Bebidas realizada no balcão
14/08/2024;Sorveteria Tropical;receita;Venda de Açaí;26.33;21246584000150;Venda de Açaí realizada no balcão
14/03/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1629.98;60746948000112;Venda de Prato Vegetariano realizada no balcão
13/04/2024;Pizzaria Massa Fina;receita;Venda de Pizza;829.65;60746948000112;Venda de Pizza realizada no balcão
02/05/2025;Pizzaria Massa Fina;receita;Venda de Pizza;602.33;33592510000154;Venda de Pizza realizada no balcão
29/10/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;385.56;21246584000150;Venda de Sucos Naturais realizada no balcão
22/04/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;740.27;2558157000162;Receita de Publicidade na Sorveteria
15/06/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1377.45;21246584000150;Venda de Prato Vegetariano realizada no balcão
11/10/2024;Pizzaria Massa Fina;receita;Venda de Pizza;842.97;33050067000179;Venda de Pizza realizada no balcão
10/12/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;27.62;60746948000112;Receita de Publicidade na Sorveteria
03/11/2024;Sorveteria Tropical;receita;Venda de Milkshake;475.03;33050067000179;Venda de Milkshake realizada no balcão
28/01/2024;Sorveteria Tropical;receita;Venda de Açaí;1148.55;61190096000180;Venda de Açaí realizada no balcão
05/24/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;86.72;60746948000112;Receita de Eventos Corporativos contratados
26/09/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1102.18;33000167000101;Venda de Sobremesas realizada no balcão
28/12/2024;Sorveteria Tropical;receita;Venda de Açaí;47.54;33000167000101;Venda de Açaí realizada no balcão
22/02/2025;Sorveteria Tropical;receita;Venda de Sorvete;883.51;21246584000150;Venda de Sorvete realizada no balcão
20/08/2024;Pizzaria Massa Fina;receita;Delivery;860.57;61190096000180;Delivery efetuada
11/08/2023;Pizzaria Massa Fina;receita;Delivery;1432.48;21246584000150;Delivery efetuada
05/03/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;354.74;21246584000150;Receita de Publicidade na Sorveteria
15/05/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1913.35;61190096000180;Receita de Eventos Corporativos contratados
27/12/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;556.37;33000167000101;Venda de Marmitex realizada no balcão
22/06/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1277.3;60746948000112;Receita de Eventos de Alimentação Saudável contratados
05/01/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;113.99;33592510000154;Venda de Prato Vegetariano realizada no balcão
24/06/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;113.03;60746948000112;Venda de Sobremesas realizada no balcão
23/06/2024;Pizzaria Massa Fina;receita;Venda de Pizza;377.14;21246584000150;Venda de Pizza realizada no balcão
07/02/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;1976.93;33000167000101;Venda de Bebidas realizada no balcão
14/09/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1293.4;02558157000162;Venda de Marmitex realizada no balcão
09/08/2024;Pizzaria Massa Fina;receita;Venda de Pizza;247.59;21246584000150;Venda de Pizza realizada no balcão
20/06/2025;Pizzaria Massa Fina;receita;Venda de Pizza;1464.77;21246584000150;Venda de Pizza realizada no balcão
28/06/2024;Restaurante Veggie Life;receita;Venda de Salada;1419.65;33592510000154;Venda de Salada realizada no balcão
10/10/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;677.87;33592510000154;Venda de Marmitex realizada no balcão
03/01/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1397.33;33050067000179;Venda de Bebidas realizada no balcão
26/12/2023;Sorveteria Tropical;receita;Venda de Sorvete;818.28;2558157000162;Venda de Sorvete realizada no balcão
19/06/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1745.78;61190096000180;Venda de Sobremesas realizada no balcão
07/08/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1002.9;33592510000154;Venda de Rodízio realizada no balcão
27/06/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1130.88;33050067000179;Receita de Eventos Corporativos contratados
10/09/2024;Pizzaria Massa Fina;receita;Delivery;951.51;21246584000150;Delivery efetuada
22/10/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1715.9;2558157000162;Venda de Marmitex realizada no balcão
16/08/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1506.08;21246584000150;Venda de Pizza realizada no balcão
24/03/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1738.34;61190096000180;Venda de Sobremesas realizada no balcão
17/01/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1467.28;33050067000179;Receita de Eventos de Alimentação Saudável contratados
22/04/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;382.9;60746948000112;Venda de Rodízio realizada no balcão
28/05/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1630.87;60746948000112;Venda de Rodízio realizada no balcão
24/05/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1334.34;60746948000112;Venda de Bebidas realizada no balcão
02/05/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;500.06;60746948000112;Venda de Bebidas realizada no balcão
13/02/2025;Sorveteria Tropical;receita;Venda de Açaí;794.7;33592510000154;Venda de Açaí realizada no balcão
31/07/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1422.93;60746948000112;Venda de Bebidas realizada no balcão
23/05/2025;Sorveteria Tropical;receita;Venda de Milkshake;1051.5;21246584000150;Venda de Milkshake realizada no balcão
13/01/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1764.88;61190096000180;Venda de Marmitex realizada no balcão
02/09/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1415.48;60746948000112;Venda de Rodízio realizada no balcão
24/03/2025;Sorveteria Tropical;receita;Venda de Sorvete;1825.42;33000167000101;Venda de Sorvete realizada no balcão
31/07/2025;Pizzaria Massa Fina;receita;Venda de Pizza;760.27;60746948000112;Venda de Pizza realizada no balcão
20/03/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;495.69;60746948000112;Venda de Bebidas realizada no balcão
